City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
231,carutapera,-1.195,-46.02,30.890000000000043,62,78,3.52,BR,1684774382
232,axim,4.8699,-2.2405,25.53000000000003,89,100,2.72,GH,1684774382
233,tolanaro,-25.0319,46.9987,23.04000000000002,73,40,2.06,MG,1684773916
234,purna,19.1833,77.05,36.22000000000003,21,72,1.72,IN,1684774382
235,kualakapuas,-3.0091,114.3876,23.160000000000025,89,33,1.24,ID,1684774382
236,mooloolaba,-26.6833,153.1167,11.830000000000041,96,5,0.45,AU,1684774382
237,tottori,35.5,134.2333,13.450000000000045,90,100,0.85,JP,1684774382
238,saham,24.1722,56.8886,33.64000000000004,42,75,3.34,OM,1684774383
239,boyolangu,-8.1181,111.8935,23.24000000000001,90,75,1.13,ID,1684774023
240,korla,41.7597,86.1469,21.100000000000023,24,72,4.44,CN,1684773912
241,turgen,43.4006,77.5933,15.07000000000005,67,86,2.52,KZ,1684774383
242,balfour,-26.6633,28.5902,10.879999999999995,35,58,0.83,ZA,1684774383
243,al mutayrifi,25.4788,49.5576,38.19,21,0,4.26,SA,1684774383
244,belyy yar,53.6039,91.3903,13.939999999999998,44,0,2.0,RU,1684774384
245,alice springs,-23.7,133.8833,3.75,93,0,3.31,AU,1684773916
246,pisco,-13.7,-76.2167,23.03000000000003,68,100,4.12,PE,1684773900
247,rouissat,31.9243,5.3502,37.04000000000002,6,1,9.26,DZ,1684774384
248,yuci,37.6803,112.7319,13.860000000000014,44,0,2.0,CN,1684774384
249,peniche,39.3558,-9.3811,20.060000000000002,65,95,5.96,PT,1684774384
250,las vegas,36.175,-115.1372,31.720000000000027,26,0,3.09,US,1684774385
251,konarka,19.9,86.1167,30.220000000000027,79,37,9.37,IN,1684774385
252,backo petrovo selo,45.7081,20.0753,21.99000000000001,59,89,2.12,RS,1684774385
253,kolonia town,6.964,158.206,28.02000000000004,73,100,0.63,FM,1684774385
254,vorkuta,67.5,64.0,6.6299999999999955,95,45,0.82,RU,1684774385
